"","ID","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","Adult","cClass0","cClass1","cClass2","cClass3","cSex","cSurvived","cAdult"
"1242",1242,"Svensson, Mr. Olof",24,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,634,431,471,2359
"1243",1243,"Tenglin, Mr. Gunnar Isidor",25,"S","3classPass","13","0","m",3,"3class",1,"1",0,320,279,635,431,472,2361
"1244",1244,"Theobald, Mr. Thomas Leonard",34,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,636,431,472,2363
"1245",1245,"Tannous, Mr. Bashir (Charles)",31,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,637,431,472,2365
"1246",1246,"Tannous, Mrs. Thamini Khoury Fa'ud ""Thelma""",16,"C","3classPass","14","0","f",3,"3class",1,"1",0,320,279,638,432,473,2367
"1248",1248,"Thomas, Mr. John",34,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,639,432,473,2369
"1249",1249,"Thomas, Mr. Tannous John",16,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,640,432,473,2371
"1250",1250,"Thompson, Mr. Alexander Morrison",36,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,641,432,473,2373
"1251",1251,"Thorneycroft, Mr. Percival Thomas",36,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,642,432,473,2375
"1252",1252,"Thorneycroft, Mrs. Florence Kate (née Stears)",32,"S","3classPass","10","0","f",3,"3class",1,"1",0,320,279,643,433,474,2377
"1253",1253,"Tikkanen, Mr. Juho",32,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,644,433,474,2379
"1254",1254,"Tobin, Mr. Roger",20,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,645,433,474,2381
"1255",1255,"Todoroff, Mr. Lalio",23,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,646,433,474,2383
"1256",1256,"Tomlin, Mr. Ernest Portage",22,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,647,433,474,2385
"1257",1257,"Törber, Mr. Ernst Wilhelm",44,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,648,433,474,2387
"1258",1258,"Torfa, Mr. Assad",20,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,649,433,474,2389
"1259",1259,"Törnquist, Mr. William Henry",25,"S","3classPass","15","0","m",3,"3class",1,"1",0,320,279,650,433,475,2391
"1260",1260,"Touma, Mrs. Hanna Youssef (née Razi)",27,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,651,434,476,2393
"1261",1261,"Touma, Miss Marianna Youssef",9,"C","3classPass","C","0","f",3,"3class",1,"0",0,320,279,652,435,477,2394
"1262",1262,"Touma, Master Gerios (George) Youssef",8,"C","3classPass","C","0","m",3,"3class",1,"0",0,320,279,653,435,478,2395
"1263",1263,"Tur?in, Mr. Stjepan",36,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,654,435,478,2397
"1264",1264,"Turja, Miss Anna Sofiia",18,"S","3classPass","15","0","f",3,"3class",1,"1",0,320,279,655,436,479,2399
"1265",1265,"Turkula, Mrs. Hedvig",63,"S","3classPass","15","0","f",3,"3class",1,"1",0,320,279,656,437,480,2401
"1266",1266,"Van Billiard, Mr. Austin Blyler",35,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,657,437,480,2403
"1267",1267,"Van Billiard, Master James William",10,"S","3classPass","","0","m",3,"3class",0,"0",0,320,279,658,437,480,2404
"1268",1268,"Van Billiard, Master Walter John",9,"S","3classPass","","1","m",3,"3class",0,"0",0,320,279,659,437,480,2405
"1269",1269,"Van de Velde, Mr. Johannes Josef",35,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,660,437,480,2407
"1270",1270,"Van den Steen, Mr. Leo Peter",28,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,661,437,480,2409
"1271",1271,"Van Impe, Mr. Jean-Baptiste",36,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,662,437,480,2411
"1272",1272,"Van Impe, Mrs. Rosalie Paula (née Govaert)",30,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,663,438,480,2413
"1273",1273,"Van Impe, Miss Catharina",10,"S","3classPass","","0","f",3,"3class",0,"0",0,320,279,664,439,480,2414
"1274",1274,"Van Melkebeke, Mr. Philemon Edmund",23,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,665,439,480,2416
"1275",1275,"Vandercruyssen, Mr. Victor",46,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,666,439,480,2418
"1276",1276,"Vanderplancke, Mr. Julius",31,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,667,439,480,2420
"1277",1277,"Vanderplancke, Mrs. Emelie Maria (née Vandemoortele)",31,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,668,440,480,2422
"1278",1278,"Vanderplancke, Miss Augusta Maria",18,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,669,441,480,2424
"1279",1279,"Vanderplancke, Mr. Leo Edmondus",15,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,670,441,480,2426
"1280",1280,"Van de Walle, Mr. Nestor Cyriel",28,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,671,441,480,2428
"1281",1281,"Vartanian, Mr. Dawud",22,"C","3classPass","13","0","m",3,"3class",1,"1",0,320,279,672,441,481,2430
"1282",1282,"Vendel, Mr. Olof Edvin",29,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,673,441,481,2432
"1283",1283,"Veström, Miss Hulda Amanda Adolfina",14,"S","3classPass","","0","f",3,"3class",0,"0",0,320,279,674,442,481,2433
"1284",1284,"Vovk, Mr. Janko",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,675,442,481,2435
"1285",1285,"Waelens, Mr. Achille",22,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,676,442,481,2437
"1286",1286,"Ware, Mr. Frederick William",34,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,677,442,481,2439
"1287",1287,"Warren, Mr. Charles William",30,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,678,442,481,2441
"1288",1288,"Wazni, Mr. Yousif Ahmed",25,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,679,442,481,2443
"1289",1289,"Webber, Mr. James",66,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,680,442,481,2445
"1290",1290,"Wennerström, Mr. August Edvard Andersson",27,"S","3classPass","A","0","m",3,"3class",1,"1",0,320,279,681,442,482,2447
"1291",1291,"Widegren, Mr. Carl Peter",51,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,682,442,482,2449
"1292",1292,"Wiklund, Mr. Jakob Alfred",18,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,683,442,482,2451
"1293",1293,"Wiklund, Mr. Karl Johan",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,684,442,482,2453
"1294",1294,"Wilkes, Mrs. Ellen",47,"S","3classPass","16","0","m",3,"3class",1,"1",0,320,279,685,442,483,2455
"1295",1295,"Willer, Mr. Aaron",37,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,686,442,483,2457
"1296",1296,"Willey, Mr. Edward",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,687,442,483,2459
"1297",1297,"Williams, Mr. Howard Hugh ""Harry""",28,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,688,442,483,2461
"1298",1298,"Williams, Mr. Leslie",28,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,689,442,483,2463
"1299",1299,"Windeløv, Mr. Einar",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,690,442,483,2465
"1300",1300,"Wirz, Mr. Albert",27,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,691,442,483,2467
"1301",1301,"Wiseman, Mr. Phillippe",54,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,692,442,483,2469
"1302",1302,"Wittevrongel, Mr. Camilius Aloysius",36,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,693,442,483,2471
"1303",1303,"Yasbak, Mr. Antun",27,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,694,442,483,2473
"1304",1304,"Yasbak, Mrs. Silanah Fa'ud (née Iskandar)",15,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,695,443,484,2475
"1305",1305,"Ylieff, Mr. Ylio",32,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,696,443,484,2477
"1306",1306,"Youssef, Mr. Gerios (Abi Saab)",26,"C","3classPass","","1","m",3,"3class",0,"1",0,320,279,697,443,484,2479
"1307",1307,"Youssef, Mr. Gerios (Sam'aan)",45,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,698,443,484,2481
"1308",1308,"Zajib Qiyamah, Miss Adal ""Jane""",15,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,699,444,485,2483
"1309",1309,"Zakarian, Mr. Haroutyun Der",27,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,700,444,485,2485
"1310",1310,"Zakarian, Mr. Mapri Der",22,"C","3classPass","","1","m",3,"3class",0,"1",0,320,279,701,444,485,2487
"1311",1311,"Zimmermann, Mr. Leo",29,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,702,444,485,2489
"1312",1312,"Smith, Commander Edward John, RNR (Retd)",62,"S","Captain","","0","m",0,"officer",0,"1",1,320,279,702,444,485,2491
"1313",1313,"Wilde, Lieutenant Henry Tingle, RNR",39,"S","Chief Officer","","0","m",0,"officer",0,"1",2,320,279,702,444,485,2493
"1314",1314,"Murdoch, Lieutenant William McMaster, RNR",39,"B","First Officer","","0","m",0,"officer",0,"1",3,320,279,702,444,485,2495
"1315",1315,"Lightoller, Sub-Lieutenant Charles Herbert, RNR",38,"B","Second Officer","B","0","m",0,"officer",1,"1",4,320,279,702,444,486,2497
"1316",1316,"Pitman, Mr. Herbert John",34,"B","Third Officer","5","0","m",0,"officer",1,"1",5,320,279,702,444,487,2499
"1317",1317,"Boxhall, Sub-Lieutenant Joseph Groves, RNR",28,"B","Fourth Officer","2","0","m",0,"officer",1,"1",6,320,279,702,444,488,2501
"1318",1318,"Lowe, Sub-Lieutenant Harold Godfrey, RNR",29,"B","Fifth Officer","14","0","m",0,"officer",1,"1",7,320,279,702,444,489,2503
"1319",1319,"Moody, Sub-Lieutenant James Paul, RNR",24,"B","Sixth Officer","","0","m",0,"officer",0,"1",8,320,279,702,444,489,2505
"1320",1320,"Abrams, Mr. William",33,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",9,320,279,702,444,489,2507
"1321",1321,"Adams, Mr. R.",26,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",10,320,279,702,444,489,2509
"1322",1322,"Allen, Mr. Henry",32,"S","Fireman/Stoker","","1","m",0,"Engineering",0,"1",11,320,279,702,444,489,2511
"1323",1323,"Allen, Mr. Ernest Frederick",24,"S","Trimmer","B","0","m",0,"Engineering",1,"1",12,320,279,702,444,490,2513
"1324",1324,"Allsop, Mr. Alfred Samuel",34,"B","Electrician","","0","m",0,"Engineering",0,"1",13,320,279,702,444,490,2515
"1325",1325,"Avery, Mr. James Frank",22,"S","Trimmer","15","0","m",0,"Engineering",1,"1",14,320,279,702,444,491,2517
"1326",1326,"Bailey, Mr. George W.",46,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",15,320,279,702,444,491,2519
"1327",1327,"Baines, Mr. Richard",24,"S","Greaser","","0","m",0,"Engineering",0,"1",16,320,279,702,444,491,2521
"1328",1328,"Bannon, Mr. John",32,"S","Greaser","","0","m",0,"Engineering",0,"1",17,320,279,702,444,491,2523
"1329",1329,"Barlow, Mr. Charles",30,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",18,320,279,702,444,491,2525
"1330",1330,"Barnes, Mr. Charles",29,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",19,320,279,702,444,491,2527
"1331",1331,"Barnes, Mr. Frederick",29,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",20,320,279,702,444,491,2529
"1332",1332,"Barrett, Mr. Frederick",28,"S","Leading Fireman","13","0","m",0,"Engineering",1,"1",21,320,279,702,444,492,2531
"1333",1333,"Barrett, Mr. Frederick William",33,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",22,320,279,702,444,492,2533
"1334",1334,"Beattie, Mr. Joseph",34,"B","Greaser","","0","m",0,"Engineering",0,"1",23,320,279,702,444,492,2535
"1335",1335,"Beauchamp, Mr. George William",24,"S","Fireman/Stoker","13","0","m",0,"Engineering",1,"1",24,320,279,702,444,493,2537
"1336",1336,"Bell, Mr. Joseph",50,"B","Chief Engineer","","0","m",0,"Engineering",0,"1",25,320,279,702,444,493,2539
"1337",1337,"Bendell, Mr. F.",24,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",26,320,279,702,444,493,2541
"1338",1338,"Bennett, Mr. George Alfred",30,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",27,320,279,702,444,493,2543
"1339",1339,"Benville, Mr. E.",42,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",28,320,279,702,444,493,2545
"1340",1340,"Bessant, Mr. William Edward",39,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",29,320,279,702,444,493,2547
"1341",1341,"Bevis, Mr. Joseph Henry",22,"S","Trimmer","","0","m",0,"Engineering",0,"1",30,320,279,702,444,493,2549
"1342",1342,"Biddlecombe, Mr. Charles",33,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",31,320,279,702,444,493,2551
"1343",1343,"Biggs, Mr. Edward Charles",21,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",32,320,279,702,444,493,2553
"1344",1344,"Billow, Mr. J.",20,"S","Trimmer","","0","m",0,"Engineering",0,"1",33,320,279,702,444,493,2555
"1345",1345,"Binstead, Mr. Walter",19,"S","Trimmer","3","0","m",0,"Engineering",1,"1",34,320,279,702,444,494,2557
"1346",1346,"Black, Mr. Alexander",28,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",35,320,279,702,444,494,2559
"1347",1347,"Black, Mr. D.",41,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",36,320,279,702,444,494,2561
"1348",1348,"Blackman, Mr. H.",24,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",37,320,279,702,444,494,2563
"1349",1349,"Blake, Mr. Percival Albert",22,"S","Trimmer","15","0","m",0,"Engineering",1,"1",38,320,279,702,444,495,2565
"1350",1350,"Blake, Mr. Seaton",26,"S","Mess Steward","","0","m",0,"Engineering",0,"1",39,320,279,702,444,495,2567
"1351",1351,"Blake, Mr. Thomas",36,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",40,320,279,702,444,495,2569
"1352",1352,"Blaney, Mr. James",29,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",41,320,279,702,444,495,2571
"1353",1353,"Blann, Mr. Eustace Horatius",21,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",42,320,279,702,444,495,2573
"1354",1354,"Bott, Mr. W.",44,"S","Greaser","","0","m",0,"Engineering",0,"1",43,320,279,702,444,495,2575
"1355",1355,"Bradley, Mr. Patrick Joseph",39,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",44,320,279,702,444,495,2577
"1356",1356,"Brewer, Mr. Henry ""Harry""",30,"S","Trimmer","","0","m",0,"Engineering",0,"1",45,320,279,702,444,495,2579
"1357",1357,"Briant, Mr. Albert",34,"S","Greaser","","0","m",0,"Engineering",0,"1",46,320,279,702,444,495,2581
"1358",1358,"Brooks, Mr. J.",25,"S","Trimmer","","0","m",0,"Engineering",0,"1",47,320,279,702,444,495,2583
"1359",1359,"Brown, Mr. John",25,"S","Fireman/Stoker","","1","m",0,"Engineering",0,"1",48,320,279,702,444,495,2585
"1360",1360,"Brown, Mr. Joseph James",25,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",49,320,279,702,444,495,2587
"1361",1361,"Burroughs, Mr. Arthur",35,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",50,320,279,702,444,495,2589
"1362",1362,"Burton, Mr. Edward John",32,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",51,320,279,702,444,495,2591
"1363",1363,"Butt, Mr. William John",30,"S","Fireman/Stoker","","1","m",0,"Engineering",0,"1",52,320,279,702,444,495,2593
"1364",1364,"Calderwood, Mr. Hugh",30,"B","Trimmer","","0","m",0,"Engineering",0,"1",53,320,279,702,444,495,2595
"1365",1365,"Canner, Mr. J.",40,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",54,320,279,702,444,495,2597
"1366",1366,"Carr, Mr. Richard Stephen",37,"S","Trimmer","","0","m",0,"Engineering",0,"1",55,320,279,702,444,495,2599
"1367",1367,"Carter, Mr. James",46,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",56,320,279,702,444,495,2601
"1368",1368,"Casey, Mr. T.",28,"S","Trimmer","","0","m",0,"Engineering",0,"1",57,320,279,702,444,495,2603
"1369",1369,"Castleman, Mr. Edward",37,"S","Greaser","","1","m",0,"Engineering",0,"1",58,320,279,702,444,495,2605
"1370",1370,"Cavell, Mr. George Henry",22,"S","Trimmer","15","0","m",0,"Engineering",1,"1",59,320,279,702,444,496,2607
"1371",1371,"Cherrett, Mr. William Victor",24,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",60,320,279,702,444,496,2609
"1372",1372,"Chisnall, Mr. George Alexander",36,"B","Boilermaker","","1","m",0,"Engineering",0,"1",61,320,279,702,444,496,2611
"1373",1373,"Chorley, Mr. John",25,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",62,320,279,702,444,496,2613
"1374",1374,"Clark, Mr. William",39,"S","Fireman/Stoker","15","0","m",0,"Engineering",1,"1",63,320,279,702,444,497,2615
"1375",1375,"Coe, Mr. Harry",21,"S","Trimmer","","0","m",0,"Engineering",0,"1",64,320,279,702,444,497,2617
"1376",1376,"Coleman, Mr. John",57,"B","Mess Steward","","0","m",0,"Engineering",0,"1",65,320,279,702,444,497,2619
"1377",1377,"Collins, Mr. Samuel",35,"S","Fireman/Stoker","1","0","m",0,"Engineering",1,"1",66,320,279,702,444,498,2621
"1379",1379,"Cooper, Mr. Harry",26,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",67,320,279,702,444,498,2623
"1380",1380,"Cooper, Mr. James",25,"S","Trimmer","","0","m",0,"Engineering",0,"1",68,320,279,702,444,498,2625
"1381",1381,"Copperthwaite, Mr. B.",22,"S","Trimmer","","0","m",0,"Engineering",0,"1",69,320,279,702,444,498,2627
"1382",1382,"Corcoran, Mr. Dennis",33,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",70,320,279,702,444,498,2629
"1383",1383,"Cotton, Mr. A.",26,"S","Trimmer","","0","m",0,"Engineering",0,"1",71,320,279,702,444,498,2631
"1384",1384,"Couch, Mr. Joseph Henry",45,"S","Greaser","","0","m",0,"Engineering",0,"1",72,320,279,702,444,498,2633
"1385",1385,"Couper, Mr. Robert",30,"S","Fireman/Stoker","3","0","m",0,"Engineering",1,"1",73,320,279,702,444,499,2635
"1386",1386,"Coy, Mr. Francis Ernest George",26,"S","Junior Assistant 3rd Engineer","","0","m",0,"Engineering",0,"1",74,320,279,702,444,499,2637
"1387",1387,"Crabb, Mr. H.",23,"S","Trimmer","","0","m",0,"Engineering",0,"1",75,320,279,702,444,499,2639
"1388",1388,"Creese, Mr. Henry Philip",44,"B","Deck Engineer","","0","m",0,"Engineering",0,"1",76,320,279,702,444,499,2641
"1389",1389,"Crimmins, Mr. James",21,"S","Fireman/Stoker","13","0","m",0,"Engineering",1,"1",77,320,279,702,444,500,2643
"1390",1390,"Cross, Mr. W.",39,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",78,320,279,702,444,500,2645
"1391",1391,"Cunningham, Mr. B.",30,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",79,320,279,702,444,500,2647
"1392",1392,"Curtis, Mr. Arthur",25,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",80,320,279,702,444,500,2649
"1393",1393,"Davies, Mr. Thomas",33,"S","Leading Fireman","","0","m",0,"Engineering",0,"1",81,320,279,702,444,500,2651
"1394",1394,"Dawson, Mr. Joseph",23,"S","Trimmer","","1","m",0,"Engineering",0,"1",82,320,279,702,444,500,2653
"1395",1395,"Diaper, Mr. J.",25,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",83,320,279,702,444,500,2655
"1396",1396,"Dickson, Mr. W.",36,"S","Trimmer","","0","m",0,"Engineering",0,"1",84,320,279,702,444,500,2657
"1397",1397,"Dilley, Mr. John",30,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",85,320,279,702,444,500,2659
"1399",1399,"Dodd, Mr. Edward Charles",38,"B","Junior 3rd Engineer","","0","m",0,"Engineering",0,"1",86,320,279,702,444,500,2661
"1400",1400,"Dodds, Mr. Henry Watson",27,"S","Junior Assistant 4th Engineer","","0","m",0,"Engineering",0,"1",87,320,279,702,444,500,2663
"1401",1401,"Doel, Mr. Frederick",22,"S","Fireman/Stoker","C","0","m",0,"Engineering",1,"1",88,320,279,702,444,501,2665
"1403",1403,"Doyle, Mr. Laurence",27,"S","Fireman/Stoker","","0","m",0,"Engineering",0,"1",89,320,279,702,444,501,2667
"1404",1404,"Duffy, Mr. William Luke",28,"B","Writer/Engineer's Clerk","","0","m",0,"Engineering",0,"1",90,320,279,702,444,501,2669
"1405",1405,"Dyer, Mr. Henry Ryland",24,"S","Senior Assistant 4th Engineer","","0","m",0,"Engineering",0,"1",91,320,279,702,444,501,2671
"1406",1406,"Dymond, Mr. Frank",25,"S","Fireman/Stoker","15","0","m",0,"Engineering",1,"1",92,320,279,702,444,502,2673
"1407",1407,"Eagle, Mr. Alfred James",22,"S","Trimmer","","0","m",0,"Engineering",0,"1",93,320,279,702,444,502,2675
"1408",1408,"Eastman, Mr. Charles",44,"S","Greaser","","0","m",0,"Engineering",0,"1",94,320,279,702,444,502,2677
"1409",1409,"Elliott, Mr. Everett Edward",23,"S","Trimmer","","0","m",0,"Engineering",0,"1",95,320,279,702,444,502,2679
"1410",1410,"Ervine, Mr. Albert George",18,"B","Assistant Electrician","","0","m",0,"Engineering",0,"1",96,320,279,702,444,502,2681
"1411",1411,"Evans, Mr. Williams",32,"S","Trimmer","","1","m",0,"Engineering",0,"1",97,320,279,702,444,502,2683
"1412",1412,"Farquharson, Mr. William Edward",39,"S","Senior 2nd Engineer","","0","m",0,"Engineering",0,"1",98,320,279,702,444,502,2685
"1413",1413,"Fay, Mr. Thomas",30,"S","Greaser","","0","m",0,"Engineering",0,"1",99,320,279,702,444,502,2687
"1414",1414,"Ferrary, Mr. Anton",33,"S","Trimmer","","1","m",0,"Engineering",0,"1",100,320,279,702,444,502,2689
"1415",1415,"Ferris, Mr. William",38,"S","Leading Fireman","","0","m",0,"Engineering",0,"1",101,320,279,702,444,502,2691
"1416",1416,"Fitzpatrick, Mr. Charles W.N.",30,"S","Mess Steward","B","1","m",0,"Engineering",1,"1",102,320,279,702,444,503,2693
"1417",1417,"Flarty, Mr. Edward",52,"S","Fireman/Stoker","?","0","m",0,"Engineering",1,"1",103,320,279,702,444,504,2695
"1418",1418,"Ford. Mr. H.",22,"S","Trimmer","","0","m",0,"Engineering",0,"1",104,320,279,702,444,504,2697
"1419",1419,"Ford, Mr. Thomas",30,"S","Leading Fireman","","0","m",0,"Engineering",0,"1",105,320,279,702,444,504,2699
"1420",1420,"Foster, Mr. A.",37,"S","Engineering Storekeeper","","0","m",0,"Engineering",0,"1",106,320,279,702,444,504,2701
"1421",1421,"Fraser, Mr. James",29,"B","Junior Assistant Third Engineer","","0","m",0,"Engineering",0,"1",107,320,279,702,444,504,2703
